Name,March_score,kWAR_score,AHP_score,GEN,POW,SPD,연차,20연봉,FA유무
이대호,-1.5253711683913633,-1.3872567637737832,-1.0010282950216873,0.21591183457100802,0.04945574022316772,0.3103621220249914,1.6368553096970004,12.429216196844383,1
박병호,-0.8794887000208448,-1.3872567637737832,-0.844113858532572,1.550099009848837,1.340853147662248,3.0406301547657053,0.7305738387913167,12.206072645530174,0
양의지,0.8185118813206557,0.9458041466414253,1.4909975790915058,1.411827882820479,1.3929854214930606,-1.0771673223540892,0.5040034710648957,12.206072645530174,1
손아섭,-0.5266827876904681,-0.7074417139246658,-0.6739735335841079,0.29416953365374665,0.41859466520139427,-0.3133628783541511,0.27743310333847476,12.206072645530174,1
최형우,-1.3513976146945006,-1.1607962505325264,-0.9124365861206452,1.3410221002881626,1.1312161839713433,0.768443194879936,1.4102849419705796,11.918390573078392,1
김현수,-0.7602658434460212,-0.8489277722974244,-0.7050293188514138,1.0558378516655103,0.9687589295635347,-0.5105085885134406,0.5040034710648957,11.77528972943772,1
이재원,1.8923852495202846,1.9603278350611197,2.587923839233212,-0.751718372582475,-0.8247547433207576,0.02006927546173276,0.5040034710648957,11.77528972943772,1
최정,0.2362737221036105,0.7523454004797981,0.26060234591971587,2.2815006450098703,2.1642471343382117,1.504431874132837,0.7305738387913167,11.695247021764184,1
황재균,0.11406178660423094,0.5631052901648367,0.17464825165781458,0.2986691947913415,0.49017914871145485,-0.14330052003603191,0.5040034710648957,11.695247021764184,1
김재호,1.2658095856482883,1.1321843841891686,0.9838854398149284,-0.6625957996463367,-0.6907273031648988,0.19800932910712993,0.9571442065177377,11.082142548877775,1
김재환,-0.786370523127255,-0.7337564255632998,-0.6878139200776653,0.6765120550938536,0.6185798609058242,1.7336112118461304,0.05086273561205379,11.082142548877775,0
오지환,1.5852737629662743,1.4081232844234508,1.2046320413344394,-0.30338914087939767,-0.08700824791226242,0.932984188151802,-0.17570763211436716,11.002099841204238,0
김하성,1.1751026190628795,1.155021309374455,0.9188526401638486,2.2795220138430055,2.654065122528009,-0.44216235869971204,-1.308559470746472,10.915088464214607,0
박민우,0.6926692187071297,0.3840817841472451,0.03820132661579752,0.9193245676590095,0.7686227142166108,-1.7964370363619262,-0.8554187352936301,10.858998997563564,0
김태균,-1.460795848689285,-1.3872567637737832,-0.9853349606095937,-0.23875135967457142,-0.2745071982237273,0.42360012553539506,1.6368553096970004,10.819778284410283,1
이성열,-1.1142086587727635,-1.1439928804500252,-0.8709248804558839,-0.31123009569940624,-0.1302573411021855,1.5679386490514524,1.1837145742441586,10.819778284410283,0
유한준,-1.2509464990845178,-1.1453516435294728,-0.9043157582531821,0.8327706246701159,0.7657644842061547,-0.8802814151298525,1.8634256774234215,10.819778284410283,1
전준우,-0.6584843458658939,-0.6343532008511448,-0.6363284386269049,1.295375211321084,1.3859769371132606,-0.10694302232756954,0.05086273561205379,10.819778284410283,0
허경민,0.15150596074206138,0.65430417399728,0.20139309686975027,-0.2423150710475006,-0.23860176504733324,-0.9495950724779978,-0.17570763211436716,10.778956289890028,0
오재일,-0.7608381474016466,-1.3872567637737832,-0.8152891738202385,0.8399352125520105,0.7500634265012327,1.133604047638713,0.7305738387913167,10.757902880692196,0
김선빈,0.9898687603124044,0.8731038515906037,0.7481829015243742,-0.7772526333928661,-0.7940306034710028,-1.7094815071898963,0.05086273561205379,10.714417768752456,0
박건우,-0.5680487635047677,-0.7111006687886067,-0.6784924575895181,0.9095652249993992,1.0059191453617355,-0.6747175147550445,-0.17570763211436716,10.714417768752456,0
박경수,0.8349096523992603,0.4915858249330588,0.10312068047594651,-1.1265808193030673,-1.2252814148496387,1.5617169463247775,1.1837145742441586,10.596634733096073,1
이정후,-0.41649265966583554,-0.44841294372912727,-0.5527472521586395,1.8122334091211731,1.7767993503333248,-2.3506958807027676,-1.988270573925735,10.571316925111784,0
김강민,-0.24737619870231642,-0.17483893828312191,-0.43811028042306827,-1.1543227787561878,-0.9782728078610424,0.3913331304499215,1.6368553096970004,10.46310334047155,0
서건창,-0.4428563100973709,-0.47413238773295585,-0.48009467688337437,-0.1105209400533873,-0.16518363915957834,-1.006382441042425,0.05086273561205379,10.46310334047155,0
정수빈,-0.14904479078736482,-0.08990654036708325,-0.39654185186284174,-0.5941870143271974,-0.7264641221773445,-0.1549878111293623,-0.17570763211436716,10.4341158035983,0
