Name,March_score,kWAR_score,AHP_score,GEN,POW,SPD,연차,20연봉,FA유무
이성열,-1.1142086587727635,-1.1439928804500252,-0.8709248804558839,0.3111389456987478,0.464268935702843,1.0030255685019518,1.1837145742441586,10.819778284410283,0
유한준,-1.2509464990845178,-1.1453516435294728,-0.9043157582531821,0.6029501877451637,0.5309262046429118,-0.26204863093408454,1.8634256774234215,10.819778284410283,1
전준우,-0.6584843458658939,-0.6343532008511448,-0.6363284386269049,0.9099630243064046,0.8843022344299263,1.6358239580744718,0.05086273561205379,10.819778284410283,0
허경민,0.15150596074206138,0.65430417399728,0.20139309686975027,-0.5327200220126311,-0.5886861629439696,0.2905604410817232,-0.17570763211436716,10.778956289890028,0
오재일,-0.7608381474016466,-1.3872567637737832,-0.8152891738202385,1.0345410154423795,1.0171911719063993,-0.2395535431554866,0.7305738387913167,10.757902880692196,0
김선빈,0.9898687603124044,0.8731038515906037,0.7481829015243742,-0.5935258598280562,-0.5618661798739849,-0.792771782403245,0.05086273561205379,10.714417768752456,0
박건우,-0.5680487635047677,-0.7111006687886067,-0.6784924575895181,1.0327200673439378,1.0730926188874668,0.2746589026325719,-0.17570763211436716,10.714417768752456,0
박경수,0.8349096523992603,0.4915858249330588,0.10312068047594651,-0.8403709042599469,-0.8450159565591969,-0.7171772349157023,1.1837145742441586,10.596634733096073,1
이정후,-0.41649265966583554,-0.44841294372912727,-0.5527472521586395,1.0202796157523861,0.9126183115975469,0.5385666551464835,-1.988270573925735,10.571316925111784,0
김강민,-0.24737619870231642,-0.17483893828312191,-0.43811028042306827,-0.9696739039916731,-0.8063472621644062,0.3824584101286499,1.6368553096970004,10.46310334047155,0
서건창,-0.4428563100973709,-0.47413238773295585,-0.48009467688337437,-0.087962485127876,-0.09196926213820028,-0.839738499029682,0.05086273561205379,10.46310334047155,0
정수빈,-0.14904479078736482,-0.08990654036708325,-0.39654185186284174,-0.7551708002842347,-0.8463332258127121,-0.7130249263411055,-0.17570763211436716,10.4341158035983,0
채은성,-0.7120322201642181,-0.8195105516273854,-0.7329180757885684,0.1011154260734856,0.05964620346765581,-0.5320837650739747,-0.17570763211436716,10.373491181781864,0
박해민,0.0719090533700066,0.08960870847926075,-0.3054826970090546,-1.053825181912064,-1.1070231254190115,1.5658676395441016,-0.8554187352936301,10.308952660644293,0
이원석,-0.4854713382246955,-0.07105855536503232,-0.23824715825073514,-0.2399150856183395,-0.22888998153696685,0.4223622831176759,0.7305738387913167,10.308952660644293,1
이천웅,-0.07146999552179754,-0.027396968412118108,-0.3652213597500306,3.323103187385531e-05,-0.092373207233408,-0.5453619537851248,-0.6288483675672091,10.239959789157341,0
구자욱,-0.7280515943118033,-0.8291965912937329,-0.7380136825645434,0.10366824231999039,0.17302347145590036,1.833781779657406,-0.8554187352936301,10.239959789157341,0
한동민,-0.8423689884098384,-0.8983155750851536,-0.7743730585578641,-0.034743728232722405,-0.056422788639910064,-1.2859557996715187,-0.8554187352936301,10.126631103850338,0
송광민,-0.06839915888929496,0.4069445905340445,0.052003897845711196,-1.5953118966907194,-1.5110035274488223,0.5555623118651524,1.4102849419705796,10.126631103850338,1
김상수,0.8559380773237547,0.5074768826622168,0.11272575744142077,-0.4554533705420119,-0.4569317156592432,0.4623633790087231,-0.17570763211436716,10.126631103850338,1
이명기,-0.5577999425552264,-0.595330819269487,-0.6246340683451218,-0.5627918681192884,-0.6236489555539759,-0.46161916769926126,0.5040034710648957,10.085809109330082,0
박세혁,1.9857722423331965,2.0485536158697246,2.6833128417741916,-0.35401321730421537,-0.3584690674329159,0.06721707658861592,-0.8554187352936301,10.0519075576544,0
유강남,1.6383948705901346,1.7203735103808733,2.3284827691903884,-0.37080153851083575,-0.3807388212100936,-0.7052116593284454,-0.6288483675672091,10.043249494911286,0
강백호,-0.9878660327933658,-0.9750306915207237,-0.8130864347129989,1.4964039548037875,1.6402260086612916,-0.7779199241376575,-2.214840941652156,9.95227771670556,0
김성현,1.618174177576085,1.4365408436850393,1.2273590147842424,-2.1102039725828003,-2.1438517389095626,-0.008140705148984505,0.5040034710648957,9.95227771670556,0
이형종,-0.844904333457833,-0.7957354328872426,-0.7278413766444153,0.19674996582048582,0.2776453973570598,0.1450805204461518,0.05086273561205379,9.903487552536127,0
최재훈,1.826490249118736,1.8980738399710986,2.5206126699476052,-0.3196656511356005,-0.24304683151267653,-1.8970840171730146,0.05086273561205379,9.903487552536127,0
김헌곤,-0.7848723452329479,-0.7253450350714817,-0.6858947954477526,-0.5010376104214691,-0.4413093328526175,-0.4424847083472937,-0.6288483675672091,9.852194258148577,0
고종욱,-1.2135408495211122,-1.0566050035404135,-0.8576328152851588,-0.02575029466704463,0.002470273006480982,-0.4974247506118471,-0.6288483675672091,9.740968623038354,0
정은원,1.3569707141610865,0.8861512123034893,0.3414135643260876,-0.6109813229927675,-0.6458481481255803,1.8159132924047767,-2.214840941652156,9.392661928770137,0
박찬호,0.7674509823268817,0.9882169656213236,0.5912779188511696,-1.5272887822497863,-1.5943752359499495,0.6062516692104842,-1.308559470746472,9.259130536145614,0
오선진,1.1996239387352436,1.0741846115978937,0.9272192672449948,-2.1416069458929443,-2.0847926549399647,0.08438676819221061,0.05086273561205379,9.259130536145614,0
김민혁,-0.7692258033556316,-0.6897939696427936,-0.6737655496340682,-1.3499003326074137,-1.4492123433823456,-0.8779400603328131,-1.308559470746472,9.104979856318357,0
이창진,-0.11242504254223,-0.07075445124725122,-0.3771615292454971,-0.3775315325041,-0.24773642711862895,-0.5810818062783585,-1.308559470746472,9.047821442478408,0
